"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"21:25:51.2360849","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\ContainerID","SUCCESS","Type: REG_SZ, Length: 78, Data: {00000000-0000-0000-ffff-ffffffffffff}"
"21:25:51.2361238","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\BaseContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\ACPI\MSHW0231\a","SUCCESS","Type: REG_NONE, Length: 0"
"21:25:51.2361680","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\ContainerID","SUCCESS","Type: REG_SZ, Length: 78, Data: {00000000-0000-0000-ffff-ffffffffffff}"
"21:25:51.2362138","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\BaseContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\ACPI\MSHW0231\a","SUCCESS","Type: REG_NONE, Length: 0"
"21:25:51.2362404","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\HardwareID","SUCCESS","Type: REG_MULTI_SZ, Length: 96, Data: ACPI\VEN_MSHW&DEV_0231, ACPI\MSHW0231, *MSHW0231"
"21:25:51.2362471","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\CompatibleIDs","SUCCESS","Type: REG_MULTI_SZ, Length: 44, Data: ACPI\PNP0C51, PNP0C51"
"21:25:51.2362536","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\HardwareID","SUCCESS","Type: REG_MULTI_SZ, Length: 96, Data: ACPI\VEN_MSHW&DEV_0231, ACPI\MSHW0231, *MSHW0231"
"21:25:51.2362600","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\CompatibleIDs","SUCCESS","Type: REG_MULTI_SZ, Length: 44, Data: ACPI\PNP0C51, PNP0C51"
"21:25:51.2362698","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\0004","NAME NOT FOUND","Desired Access: Query Value"
"21:25:51.2362975","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a45c254e-df1c-4efd-8020-67d146a850e0}\0025","SUCCESS","Desired Access: Query Value"
"21:25:51.2363085","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a45c254e-df1c-4efd-8020-67d146a850e0}\0025\(Default)","SUCCESS","Type: <Unknown: 4294909970>, Length: 68, Data: "
"21:25:51.2363146","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a45c254e-df1c-4efd-8020-67d146a850e0}\0025","SUCCESS",""
"21:25:51.2363457","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\PendingConfiguration","NAME NOT FOUND","Desired Access: Read"
"21:25:51.2363939","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\LogConf","SUCCESS","Desired Access: All Access"
"21:25:51.2364022","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\LogConf\BasicConfigVector","SUCCESS","Type: REG_RESOURCE_REQUIREMENTS_LIST, Length: 104"
"21:25:51.2364123","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\LogConf","SUCCESS",""
"21:25:51.2364188","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:51.2364292","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Hardware Profiles\Current\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","REPARSE","Desired Access: Read"
"21:25:51.2364496","System","4","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Hardware Profiles\0001\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","REPARSE","Desired Access: Read"
"21:25:51.2364578","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Hardware Profiles\0001\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","NAME NOT FOUND","Desired Access: Read"
"21:25:51.2364745","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{8c439ff0-9cf7-43cd-961e-9299a4c6c157}\0065","NAME NOT FOUND","Desired Access: Query Value"
"21:25:51.2364834","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\LogConf","SUCCESS","Desired Access: All Access"
"21:25:51.2364903","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\LogConf","SUCCESS",""
"21:25:51.2364970","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS","Desired Access: All Access"
"21:25:51.2365038","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 48"
"21:25:51.2365098","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\UINumber","NAME NOT FOUND","Length: 140"
"21:25:51.2365158","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Address","NAME NOT FOUND","Length: 140"
"21:25:51.2365213","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS",""
"21:25:51.2365280","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Service","SUCCESS","Type: REG_SZ, Length: 14, Data: hidspi"
"21:25:51.2365358","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS","Desired Access: Read"
"21:25:51.2365718","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Filters","SUCCESS","Desired Access: Read/Write"
"21:25:51.2365786","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Filters","SUCCESS","Query: Cached, SubKeys: 1, Values: 0"
"21:25:51.2365886","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003","SUCCESS","Desired Access: Query Value"
"21:25:51.2365960","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003\(Default)","SUCCESS","Type: <Unknown: 4294909970>, Length: 16, Data: "
"21:25:51.2366027","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003","SUCCESS",""
"21:25:51.2366120","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003","SUCCESS","Desired Access: Query Value"
"21:25:51.2366190","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003\(Default)","SUCCESS","Type: <Unknown: 4294909970>, Length: 16, Data: "
"21:25:51.2366255","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003","SUCCESS",""
"21:25:51.2366318","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\LowerFilters","NAME NOT FOUND","Length: 140"
"21:25:51.2366390","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\LowerFilters","NAME NOT FOUND","Length: 182"
"21:25:51.2366454","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Filters","SUCCESS",""
"21:25:51.2366510","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Service","SUCCESS","Type: REG_SZ, Length: 14, Data: hidspi"
"21:25:51.2366580","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Services\hidspi","SUCCESS","Desired Access: All Access"
"21:25:51.2366654","System","4","RegCreateKey","HKLM\System\CurrentControlSet\Services\hidspi\Enum","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"21:25:51.2366769","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Services\hidspi","SUCCESS",""
"21:25:51.2366829","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Services\hidspi\Enum\Count","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:51.2366900","System","4","RegSetValue","HKLM\System\CurrentControlSet\Services\hidspi\Enum\0","SUCCESS","Type: REG_SZ, Length: 32, Data: ACPI\MSHW0231\a"
"21:25:51.2367073","System","4","RegSetValue","HKLM\System\CurrentControlSet\Services\hidspi\Enum\Count","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:25:51.2367169","System","4","RegSetValue","HKLM\System\CurrentControlSet\Services\hidspi\Enum\NextInstance","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:25:51.2367263","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Services\hidspi\Enum","SUCCESS",""
"21:25:51.2367339","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Filters","SUCCESS","Desired Access: Read/Write"
"21:25:51.2367402","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Filters","SUCCESS","Query: Cached, SubKeys: 1, Values: 0"
"21:25:51.2367502","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0002","SUCCESS","Desired Access: Query Value"
"21:25:51.2367576","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0002\(Default)","SUCCESS","Type: <Unknown: 4294909970>, Length: 36, Data: "
"21:25:51.2367644","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0002","SUCCESS",""
"21:25:51.2367736","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0002","SUCCESS","Desired Access: Query Value"
"21:25:51.2367845","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0002\(Default)","SUCCESS","Type: <Unknown: 4294909970>, Length: 36, Data: "
"21:25:51.2367916","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0002","SUCCESS",""
"21:25:51.2367977","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\UpperFilters","NAME NOT FOUND","Length: 140"
"21:25:51.2368046","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Filters","SUCCESS",""
"21:25:51.2369533","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS",""
"21:25:51.2369700","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS","Desired Access: Query Value"
"21:25:51.2369780","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A\(Default)","NAME NOT FOUND","Length: 140"
"21:25:51.2369844","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS",""
"21:25:51.2369943","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties","SUCCESS","Desired Access: Create Sub Key"
"21:25:51.2370021","System","4","RegCreateKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}","SUCCESS","Desired Access: Create Sub Key, Disposition: REG_OPENED_EXISTING_KEY"
"21:25:51.2370151","System","4","RegCreateKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS","Desired Access: Set Value, Create Sub Key, Delete, Disposition: REG_OPENED_EXISTING_KEY"
"21:25:51.2370260","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A\(Default)","SUCCESS","Type: <Unknown: 4294901778>, Length: 30"
"21:25:51.2370450","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS",""
"21:25:51.2370510","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}","SUCCESS",""
"21:25:51.2370570","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties","SUCCESS",""
"21:25:51.2370782","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\AMDI0060\0","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:51.2370927","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\AMDI0060\0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS","Desired Access: Query Value"
"21:25:51.2371063","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\AMDI0060\0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A\(Default)","SUCCESS","Type: <Unknown: 4294901778>, Length: 20, Data: "
"21:25:51.2371151","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\AMDI0060\0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS",""
"21:25:51.2371455","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{3ab22e31-8264-4b4e-9af5-a8d2d8e33e62}\0025","NAME NOT FOUND","Desired Access: Query Value"
"21:25:51.2371649","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\0009","NAME NOT FOUND","Desired Access: Query Value"
"21:25:51.2371788","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{24daeb80-9823-4ff8-92a6-3a4c6189f82c}\0002","NAME NOT FOUND","Desired Access: Query Value"
"21:25:51.2371944","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 48"
"21:25:51.2372082","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:51.2372203","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:51.2372339","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{80d81ea6-7473-4b0c-8216-efc11a2c4c8b}\0005","NAME NOT FOUND","Desired Access: Query Value"
"21:25:51.2372684","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS",""
"21:25:51.2372753","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS",""
"21:25:51.2372878","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\AMDI0060\0","SUCCESS",""
"21:25:51.2372925","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:51.2373049","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:51.2373130","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS",""
"21:25:51.2373171","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS","Desired Access: Read"
"21:25:51.2373333","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\0001","NAME NOT FOUND","Desired Access: Query Value"
"21:25:51.2373341","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:51.2373461","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0013","NAME NOT FOUND","Desired Access: Query Value"
"21:25:51.2373515","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS",""
"21:25:51.2373723","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:51.2373792","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:51.2374052","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Filters","SUCCESS","Desired Access: Read/Write"
"21:25:51.2374252","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Filters","SUCCESS","Query: Cached, SubKeys: 1, Values: 0"
"21:25:51.2374472","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003","SUCCESS","Desired Access: Query Value"
"21:25:51.2374653","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003\(Default)","SUCCESS","Type: <Unknown: 4294909970>, Length: 16, Data: "
"21:25:51.2374779","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003","SUCCESS",""
"21:25:51.2374818","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:51.2375156","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003","SUCCESS","Desired Access: Query Value"
"21:25:51.2375187","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 48"
"21:25:51.2375281","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003\(Default)","SUCCESS","Type: <Unknown: 4294909970>, Length: 16, Data: "
"21:25:51.2375429","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS",""
"21:25:51.2375552","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{a193307d-1245-46d3-be67-d8128670e09b}\0003","SUCCESS",""
"21:25:51.2375655","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\LowerFilters","NAME NOT FOUND","Length: 140"
"21:25:51.2375704","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:51.2375762","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\LowerFilters","NAME NOT FOUND","Length: 524"
"21:25:51.2375848","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Filters","SUCCESS",""
"21:25:51.2375878","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Properties\{51236583-0c4a-4fe8-b81f-166aec13f510}\0064","NAME NOT FOUND","Desired Access: Query Value"
"21:25:51.2376080","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a","SUCCESS",""
"21:25:51.2376452","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0231\a\Service","SUCCESS","Type: REG_SZ, Length: 14, Data: hidspi"
"21:25:51.2376648","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Services\hidspi","SUCCESS","Desired Access: Read"
"21:25:51.2376769","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Services\hidspi\ObjectName","NAME NOT FOUND","Length: 112"
"21:25:51.2376931","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Services\hidspi\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:25:51.2377064","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Services\hidspi","SUCCESS","Query: Basic, Name: hidspi"
"21:25:51.2377313","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Services\hidspi\Start","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3"
"21:25:51.2377444","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Services\hidspi","BUFFER TOO SMALL","Query: Basic, Length: 0"
"21:25:51.2377521","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Services\hidspi","SUCCESS","Query: Basic, Name: hidspi"
"21:25:51.2377917","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Services\hidspi\ImagePath","SUCCESS","Type: REG_EXPAND_SZ, Length: 80, Data: \SystemRoot\System32\drivers\hidspi.sys"
"21:25:51.2378064","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Services\hidspi\ObjectName","NAME NOT FOUND","Length: 112"
"21:25:51.2378141","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Services\hidspi\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:25:51.2378215","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Services\hidspi","SUCCESS","Query: Basic, Name: hidspi"
"21:25:51.2380376","System","4","IRP_MJ_CREATE","C:\Windows\System32\drivers\hidspi.sys","SUCCESS","Desired Access: Execute/Traverse, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
